target_id	length	eff_length	est_counts	tpm
ENSDART00000156321.4	4928	4719.35	1302.81	10.2829
ENSDART00000102713.6	1502	1293.35	0	0
ENSDART00000016360.7	1434	1225.35	136.542	4.15073
ENSDART00000054137.8	6049	5840.35	2240.26	14.2882
ENSDART00000149034.2	855	646.376	0	0
ENSDART00000004548.8	1146	937.348	10	0.397389
ENSDART00000013294.6	3639	3430.35	899	9.76198
ENSDART00000090790.6	1259	1050.35	5	0.177318
ENSDART00000193701.1	1119	910.348	0	0
ENSDART00000157679.2	3500	3291.35	0	0
ENSDART00000191631.1	3522	3313.35	5.31413	0.0597423
ENSDART00000191043.1	3545	3336.35	33.5748	0.374851
ENSDART00000152857.3	5336	5127.35	133.844	0.972348
ENSDART00000105328.5	4494	4285.35	0	0
ENSDART00000185689.1	4440	4231.35	114.156	1.00493
ENSDART00000142499.3	304	113.405	0	0
ENSDART00000145458.3	2122	1913.35	5	0.0973402
ENSDART00000058666.6	4300	4091.35	1248.73	11.3689
ENSDART00000111796.4	614	405.534	0	0
ENSDART00000112165.3	3292	3083.35	0	0
ENSDART00000160332.2	4940	4731.35	1714.13	13.4951
ENSDART00000129339.4	4519	4310.35	7200.62	62.2263
ENSDART00000144529.2	1821	1612.35	178.319	4.11961
ENSDART00000114630.4	7668	7459.35	417.428	2.08448
ENSDART00000184999.1	3902	3693.35	0	0
ENSDART00000102566.5	10818	10609.3	1465.25	5.14446
ENSDART00000143207.2	694	485.398	43.151	3.31139
ENSDART00000150081.3	1594	1385.35	294.04	7.90613
ENSDART00000126096.3	732	523.398	0.000123335	8.77754e-06
ENSDART00000145845.2	2423	2214.35	122.798	2.06568
ENSDART00000143390.3	3103	2894.35	944.837	12.1597
ENSDART00000092975.7	2748	2539.35	688.365	10.0975
ENSDART00000184953.1	2703	2494.35	0	0
ENSDART00000173260.2	5535	5326.35	0	0
ENSDART00000182026.1	4068	3859.35	576.247	5.56174
ENSDART00000164142.2	519	311.557	0	0
ENSDART00000167131.2	1086	877.348	48.823	2.07285
ENSDART00000020967.7	2453	2244.35	1246.86	20.694
ENSDART00000189934.1	1049	840.348	69.1398	3.06468
ENSDART00000045951.7	2735	2526.35	803.871	11.8525
ENSDART00000109546.4	7261	7052.35	2158.7	11.4018
ENSDART00000165544.3	7294	7085.35	3.69415	0.0194209
ENSDART00000133141.3	913	704.348	79.1652	4.18662
ENSDART00000147634.2	675	466.398	50.98	4.07155
ENSDART00000132218.3	639	430.434	20.5123	1.7751
ENSDART00000029939.9	3935	3726.35	1325.34	13.2483
ENSDART00000140731.3	2071	1862.35	1085.48	21.7109
ENSDART00000147517.2	634	425.452	79.842	6.99033
ENSDART00000191604.1	4400	4191.35	415.119	3.68922
ENSDART00000168228.2	2965	2756.35	48	0.64867
ENSDART00000128855.4	936	727.348	0	0
ENSDART00000138818.4	8791	8582.35	1687.39	7.32363
ENSDART00000181655.1	8782	8573.35	0	0
ENSDART00000164274.2	8905	8696.35	2058.26	8.81616
ENSDART00000158732.2	386	184.138	0	0
ENSDART00000186411.1	2246	2037.35	0	0
ENSDART00000077980.6	1963	1754.35	0	0
ENSDART00000130142.3	2005	1796.35	151	3.13114
ENSDART00000110903.4	2871	2662.35	873	12.2142
ENSDART00000019459.10	3940	3731.35	828.457	8.27029
ENSDART00000180317.1	2409	2200.35	99.5428	1.68514
ENSDART00000003273.7	909	700.348	551	29.3058
ENSDART00000124410.3	1737	1528.35	322.652	7.86373
ENSDART00000137713.2	609	400.599	91.707	8.52725
ENSDART00000140653.2	513	305.594	362.037	44.1289
ENSDART00000135794.3	2873	2664.35	3940.14	55.0855
ENSDART00000063484.5	1651	1442.35	1102	28.4595
ENSDART00000151717.2	4491	4282.35	44.683	0.388666
ENSDART00000183403.1	3801	3592.35	103.233	1.07042
ENSDART00000157347.2	894	685.376	33.1437	1.80131
ENSDART00000108736.5	4497	4288.35	589.662	5.12188
ENSDART00000165348.2	3205	2996.35	254.195	3.16002
ENSDART00000124799.3	2877	2668.35	7	0.0977174
ENSDART00000152483.2	539	331.364	0	0
ENSDART00000185477.1	3579	3370.35	0	0
ENSDART00000181435.1	3591	3382.35	0	0
ENSDART00000163635.2	2220	2011.35	0	0
ENSDART00000180106.1	4300	4091.35	44.9747	0.409466
ENSDART00000126766.3	3406	3197.35	0	0
ENSDART00000153015.2	1583	1374.35	0	0
ENSDART00000031752.8	3096	2887.35	521.834	6.73209
ENSDART00000148896.2	633	424.452	87.3192	7.66299
ENSDART00000141866.3	687	478.398	13.0048	1.01258
ENSDART00000147691.3	896	687.376	15.9855	0.866259
ENSDART00000051699.7	810	601.376	10.4388	0.646579
ENSDART00000139409.2	957	748.348	0	0
ENSDART00000130704.3	587	378.755	13.4959	1.32727
ENSDART00000155279.2	2439	2230.35	598	9.98723
ENSDART00000151555.2	548	340.216	0	0
ENSDART00000151676.2	523	315.519	0	0
ENSDART00000003133.10	1622	1413.35	174	4.58581
ENSDART00000151819.2	743	534.376	0	0
ENSDART00000110415.4	2819	2610.35	39.7515	0.567247
ENSDART00000186573.1	2085	1876.35	20.2485	0.401971
ENSDART00000165111.2	2593	2384.35	0	0
ENSDART00000163939.3	4802	4593.35	12	0.0973124
ENSDART00000167844.2	1345	1136.35	530	17.3732
ENSDART00000187938.1	536	328.39	0	0
ENSDART00000141652.2	1053	844.348	88.9781	3.92534
ENSDART00000136709.3	2412	2203.35	1902.87	32.1693
ENSDART00000115130.4	2561	2352.35	582.157	9.21838
ENSDART00000189687.1	2504	2295.35	0	0
ENSDART00000173807.2	5073	4864.35	6.50442	0.0498082
ENSDART00000173501.2	6433	6224.35	79.5338	0.475964
ENSDART00000173963.2	414	210.353	7.02884	1.24466
ENSDART00000173860.2	510	302.668	6.75591	0.831446
ENSDART00000080834.6	5126	4917.35	70.177	0.531595
ENSDART00000131615.2	917	708.348	9.16252	0.48182
ENSDART00000024064.10	3176	2967.35	185.429	2.3277
ENSDART00000155985.2	1255	1046.35	9.56481	0.340499
ENSDART00000183912.1	3849	3640.35	0	0
ENSDART00000121556.3	3510	3301.35	1038.44	11.7167
ENSDART00000151195.2	2515	2306.35	87.7153	1.41666
ENSDART00000183463.1	1796	1587.35	27.4517	0.644189
ENSDART00000160628.2	1084	875.348	1496.97	63.7015
ENSDART00000160668.2	847	638.376	118.028	6.8869
ENSDART00000142650.2	872	663.376	105.272	5.91114
ENSDART00000055340.7	2094	1885.35	1600.58	31.6229
ENSDART00000137847.2	1792	1583.35	828.837	19.4989
ENSDART00000055428.4	2064	1855.35	1099	22.0642
ENSDART00000132969.4	8375	8166.35	2534.28	11.5596
ENSDART00000186208.1	5607	5398.35	4029.72	27.8055
ENSDART00000150997.3	2336	2127.35	27	0.472761
ENSDART00000080014.5	1245	1036.35	52.5265	1.88794
ENSDART00000151282.2	2779	2570.35	2	0.0289837
ENSDART00000166587.2	1549	1340.35	10.1486	0.282037
ENSDART00000170128.2	2931	2722.35	202.69	2.77336
ENSDART00000168554.2	1834	1625.35	137.311	3.14684
ENSDART00000175205.2	1858	1649.35	0	0
ENSDART00000055201.5	3200	2991.35	2188	27.2456
ENSDART00000143773.3	4473	4264.35	1896.05	16.562
ENSDART00000182093.1	5676	5467.35	2.02345e-05	1.37858e-07
ENSDART00000159447.2	5805	5596.35	2733.09	18.1914
ENSDART00000048821.7	5760	5551.35	1072.92	7.19923
ENSDART00000169820.2	815	606.376	410	25.1859
ENSDART00000151340.3	1737	1528.35	0	0
ENSDART00000143870.2	771	562.376	130.238	8.62636
ENSDART00000037541.7	1536	1327.35	154.762	4.34306
ENSDART00000135538.2	703	494.398	0	0
ENSDART00000145328.2	798	589.376	0	0
ENSDART00000142869.2	534	326.417	0	0
ENSDART00000175879.2	5174	4965.35	409.867	3.07475
ENSDART00000054059.8	1617	1408.35	0	0
ENSDART00000101856.5	1414	1205.35	0	0
ENSDART00000135816.3	5593	5384.35	63.0688	0.436313
ENSDART00000145014.2	716	507.398	0	0
ENSDART00000190052.1	801	592.376	151	9.49502
ENSDART00000150989.3	3224	3015.35	892.563	11.026
ENSDART00000126243.3	2966	2757.35	1545.35	20.8763
ENSDART00000157340.4	13082	12873.3	0	0
ENSDART00000164302.2	12423	12214.3	56	0.170779
ENSDART00000151639.3	1161	952.348	0	0
ENSDART00000028010.10	786	577.376	0	0
ENSDART00000159596.2	4633	4424.35	74.2545	0.625158
ENSDART00000139634.3	496	288.871	1.49745	0.193093
ENSDART00000146724.2	794	585.376	13.7866	0.877279
ENSDART00000011305.7	2853	2644.35	2680.72	37.7614
ENSDART00000134480.3	2444	2235.35	969.245	16.1512
ENSDART00000148129.2	540	332.337	17.6795	1.98156
ENSDART00000139680.2	772	563.376	37.7737	2.49751
ENSDART00000015159.9	5124	4915.35	4126.35	31.27
ENSDART00000137052.2	3146	2937.35	0	0
ENSDART00000047143.8	6769	6560.35	395.464	2.24541
ENSDART00000188048.1	2678	2469.35	0	0
ENSDART00000145111.3	6579	6370.35	0	0
ENSDART00000192067.1	7761	7552.35	139.318	0.687136
ENSDART00000150478.2	4832	4623.35	208.114	1.67672
ENSDART00000142907.2	4215	4006.35	0	0
ENSDART00000101136.5	3945	3736.35	0	0
ENSDART00000023823.11	3027	2818.35	223	2.94732
ENSDART00000083305.6	1596	1387.35	718.433	19.2893
ENSDART00000181640.1	1093	884.348	13.5675	0.571469
ENSDART00000136702.2	1184	975.348	71	2.71153
ENSDART00000149664.2	403	199.966	69.6207	12.9688
ENSDART00000111025.4	4356	4147.35	8389.61	75.3508
ENSDART00000149815.2	588	379.755	68.7657	6.74503
ENSDART00000139854.2	771	562.376	8.41947	0.557666
ENSDART00000033090.9	1678	1469.35	14.5805	0.369628
ENSDART00000140408.2	1643	1434.35	0	0
ENSDART00000151435.3	4036	3827.35	4	0.0389295
ENSDART00000079724.4	1915	1706.35	0	0
ENSDART00000016430.7	2301	2092.35	0	0
ENSDART00000042377.5	1219	1010.35	0	0
ENSDART00000046079.5	1513	1304.35	7.11815	0.203278
ENSDART00000050481.5	1639	1430.35	0	0
ENSDART00000186911.1	2254	2045.35	0	0
ENSDART00000181072.1	2530	2321.35	40.3785	0.647928
ENSDART00000189394.1	1614	1405.35	14.0503	0.372408
ENSDART00000165673.2	1231	1022.35	0	0
ENSDART00000156751.3	3043	2834.35	104	1.36677
ENSDART00000012677.10	2610	2401.35	0	0
ENSDART00000026992.8	3261	3052.35	5294	64.605
ENSDART00000191453.1	3254	3045.35	0	0
ENSDART00000043039.7	1240	1031.35	47.9728	1.73263
ENSDART00000023058.8	2161	1952.35	48	0.915799
ENSDART00000188862.1	306	115.12	0	0
ENSDART00000186275.1	306	115.12	0	0
ENSDART00000152363.2	809	600.376	0	0
ENSDART00000183772.1	640	431.434	0	0
ENSDART00000113315.4	3165	2956.35	0	0
ENSDART00000111567.4	3460	3251.35	1260.66	14.4428
ENSDART00000147420.2	917	708.348	56.4726	2.96966
ENSDART00000189333.1	5652	5443.35	801.474	5.48453
ENSDART00000066256.8	757	548.376	430.357	29.2325
ENSDART00000153172.2	739	530.398	148.537	10.4315
ENSDART00000186075.1	675	466.398	42.1066	3.36287
ENSDART00000056205.7	2524	2315.35	342	5.50207
ENSDART00000021462.6	1981	1772.35	84	1.76541
ENSDART00000152487.2	1321	1112.35	83	2.77942
ENSDART00000172762.2	7057	6848.35	1494.56	8.12913
ENSDART00000151793.2	597	388.694	0	0
ENSDART00000141594.2	732	523.398	21.8714	1.55654
ENSDART00000103957.4	2788	2579.35	274.371	3.96228
ENSDART00000167801.2	535	327.403	0	0
ENSDART00000161533.2	1556	1347.35	73	2.01818
ENSDART00000150023.3	2439	2230.35	22.7063	0.379219
ENSDART00000149394.2	2429	2220.35	0	0
ENSDART00000175254.2	1386	1177.35	0	0
ENSDART00000028895.7	2472	2263.35	883	14.532
ENSDART00000052240.5	1075	866.348	673	28.936
ENSDART00000080332.4	1387	1178.35	988	31.232
ENSDART00000004043.6	1938	1729.35	9.29757	0.200264
ENSDART00000130975.4	935	726.348	596	30.5645
ENSDART00000149366.2	933	724.348	0	0
ENSDART00000121902.3	1849	1640.35	11.7596	0.267039
ENSDART00000074639.7	3654	3445.35	0	0
ENSDART00000172783.2	3691	3482.35	0	0
ENSDART00000126178.3	3396	3187.35	5.59287e-08	6.53615e-10
ENSDART00000164654.2	1000	791.348	16	0.753128
ENSDART00000150057.2	687	478.398	0	0
ENSDART00000028854.10	1969	1760.35	1554.2	32.887
ENSDART00000148749.2	654	445.434	0	0
ENSDART00000170610.2	2327	2118.35	1114.63	19.5997
ENSDART00000130632.4	2522	2313.35	3.13217	0.0504338
ENSDART00000002465.7	3054	2845.35	3025	39.601
ENSDART00000045684.4	1329	1120.35	25.6651	0.853309
ENSDART00000136760.2	690	481.398	33.4633	2.5893
ENSDART00000140345.3	841	632.376	0	0
ENSDART00000049514.6	2846	2637.35	80.7036	1.13983
ENSDART00000183571.1	2741	2532.35	51.2529	0.753896
ENSDART00000141130.2	3947	3738.35	2451	24.4219
ENSDART00000181876.1	3738	3529.35	0	0
ENSDART00000102876.5	902	693.376	155.752	8.3672
ENSDART00000136599.2	933	724.348	48.2483	2.48114
ENSDART00000153761.2	897	688.376	46.4465	2.51329
ENSDART00000017427.12	1729	1520.35	400.094	9.80246
ENSDART00000185020.1	6855	6646.35	1479.22	8.29021
ENSDART00000183580.1	3458	3249.35	409.19	4.69078
ENSDART00000134355.2	1241	1032.35	11.5063	0.415171
ENSDART00000036242.8	1425	1216.35	4.49367	0.137613
ENSDART00000154038.3	1950	1741.35	13	0.278083
ENSDART00000093003.6	1146	937.348	0	0
ENSDART00000138717.2	438	232.925	161	25.7469
ENSDART00000148764.3	1351	1142.35	0	0
ENSDART00000075537.8	1092	883.348	0	0
ENSDART00000108687.4	1098	889.348	0	0
ENSDART00000043626.6	2613	2404.35	7	0.108447
ENSDART00000135528.3	909	700.348	38.534	2.04949
ENSDART00000145535.2	721	512.398	45.059	3.2756
ENSDART00000150038.2	1139	930.348	94.8449	3.79739
ENSDART00000077744.5	1072	863.348	1212.21	52.3007
ENSDART00000102118.5	1255	1046.35	231.355	8.23605
ENSDART00000147953.2	1460	1251.35	525.879	15.654
ENSDART00000105284.6	3829	3620.35	1880.71	19.3503
ENSDART00000137641.2	668	459.398	155.926	12.6429
ENSDART00000143059.2	835	626.376	83.1094	4.94232
ENSDART00000182512.1	8635	8426.35	3806.57	16.8271
ENSDART00000105286.5	8683	8474.35	1148.58	5.04862
ENSDART00000061716.3	999	790.348	50	2.3565
ENSDART00000168938.2	1387	1178.35	275	8.69312
ENSDART00000075497.6	3809	3600.35	1269	13.1291
ENSDART00000172886.2	551	343.161	0	0
ENSDART00000078049.4	1976	1767.35	0	0
ENSDART00000043190.6	1938	1729.35	936.918	20.1807
ENSDART00000135072.3	2252	2043.35	450	8.20326
ENSDART00000033362.9	2635	2426.35	1513	23.2275
ENSDART00000137702.4	3902	3693.35	12.3863	0.124921
ENSDART00000162632.2	2472	2263.35	0	0
ENSDART00000122695.3	4584	4375.35	1030.2	8.7705
ENSDART00000143271.3	1129	920.348	0	0
ENSDART00000151456.2	782	573.376	43	2.79348
ENSDART00000081379.4	1378	1169.35	0	0
ENSDART00000182126.1	1652	1443.35	0	0
ENSDART00000076481.5	2052	1843.35	22	0.444561
ENSDART00000142026.2	469	262.656	0	0
ENSDART00000145534.2	512	304.607	0	0
ENSDART00000137171.2	467	260.72	0	0
ENSDART00000146769.3	435	230	0.0227724	0.00368805
ENSDART00000131423.2	434	229.084	2.97723	0.484098
ENSDART00000052802.5	1341	1132.35	369	12.1384
ENSDART00000123712.2	2723	2514.35	646.121	9.57205
ENSDART00000137081.3	2564	2355.35	287.707	4.55
ENSDART00000157700.2	434	229.084	129.899	21.1217
ENSDART00000184584.1	4628	4419.35	0	0
ENSDART00000174713.2	4658	4449.35	0	0
ENSDART00000162518.2	4640	4431.35	400.957	3.37037
ENSDART00000161729.2	4547	4338.35	767.144	6.58672
ENSDART00000024720.7	2743	2534.35	2076	30.5125
ENSDART00000019416.5	2122	1913.35	498.086	9.69675
ENSDART00000182579.1	5928	5719.35	926.243	6.03246
ENSDART00000185634.1	636	427.452	0	0
ENSDART00000142013.2	1436	1227.35	0	0
ENSDART00000151438.3	2273	2064.35	2396.75	43.247
ENSDART00000017359.8	2424	2215.35	17611.5	296.122
ENSDART00000123647.3	688	479.398	183.661	14.2704
ENSDART00000134873.3	818	609.376	1005.83	61.4831
ENSDART00000163513.2	1090	881.348	137	5.79014
ENSDART00000133949.3	2269	2060.35	899.943	16.2701
ENSDART00000051471.7	2660	2451.35	230.581	3.50377
ENSDART00000167115.2	2738	2529.35	17.0134	0.250552
ENSDART00000046050.7	820	611.376	830	50.5692
ENSDART00000148494.2	1014	805.348	0	0
ENSDART00000043938.9	1722	1513.35	729	17.9434
ENSDART00000101732.5	1943	1734.35	37.8318	0.812525
ENSDART00000148270.2	2106	1897.35	397.52	7.8042
ENSDART00000184088.1	4239	4030.35	975.919	9.01961
ENSDART00000098622.5	2064	1855.35	344.95	6.92544
ENSDART00000087149.6	1098	889.348	7	0.293186
ENSDART00000050308.9	1514	1305.35	269	7.67613
ENSDART00000185357.1	450	244.433	0	0
ENSDART00000067261.4	2869	2660.35	771.327	10.7998
ENSDART00000167631.2	5146	4937.35	177.686	1.34053
ENSDART00000152889.3	1023	814.348	140.968	6.44803
ENSDART00000152986.3	785	576.376	562.939	36.3807
ENSDART00000153252.2	906	697.376	55.9506	2.9885
ENSDART00000152954.3	472	265.529	766.99	107.596
ENSDART00000027851.7	2037	1828.35	11791.6	240.231
ENSDART00000170972.2	2292	2083.35	0	0
ENSDART00000163079.2	2086	1877.35	33.4319	0.663334
ENSDART00000166420.2	2192	1983.35	0	0
ENSDART00000133106.2	2007	1798.35	384.022	7.95425
ENSDART00000175003.2	1623	1414.35	37.9777	1.0002
ENSDART00000156799.2	2967	2758.35	9273.47	125.23
ENSDART00000187290.1	2152	1943.35	2526.53	48.4274
ENSDART00000149483.3	3747	3538.35	1024.63	10.7866
ENSDART00000148729.2	1275	1066.35	43.3693	1.51495
ENSDART00000140719.3	1478	1269.35	163.61	4.80116
ENSDART00000081592.5	930	721.348	0	0
ENSDART00000163595.2	6866	6657.35	6112	34.1978
ENSDART00000183950.1	6579	6370.35	2.01872e-08	1.1804e-10
ENSDART00000110883.5	6450	6241.35	25950.4	154.875
ENSDART00000078072.7	648	439.434	208.176	17.6463
ENSDART00000183767.1	7621	7412.35	0	0
ENSDART00000158213.2	7749	7540.35	62.0656	0.306603
ENSDART00000182330.1	9480	9271.35	794.846	3.19342
ENSDART00000135912.3	3205	2996.35	169.814	2.11104
ENSDART00000020153.8	3252	3043.35	2640.19	32.3146
ENSDART00000167269.2	3485	3276.35	0	0
ENSDART00000172309.3	5454	5245.35	1330.16	9.44596
ENSDART00000183426.1	3826	3617.35	43.4281	0.447195
ENSDART00000037515.7	3608	3399.35	1701.37	18.6431
ENSDART00000151782.2	829	620.376	104.407	6.26889
ENSDART00000173064.2	190	39.4573	5.94177	5.60926
ENSDART00000143743.3	4314	4105.35	6.05823	0.0549683
ENSDART00000136399.3	928	719.348	3394.05	175.75
ENSDART00000129050.4	1060	851.348	9.79623	0.428616
ENSDART00000144536.2	765	556.376	98.3474	6.58432
ENSDART00000067293.6	1573	1364.35	7549.81	206.123
ENSDART00000163840.2	1028	819.348	3	0.136386
ENSDART00000035513.7	4704	4495.35	708	5.8666
ENSDART00000012132.8	1653	1444.35	375	9.6711
ENSDART00000077087.5	1169	960.348	8151	316.154
ENSDART00000098707.6	2400	2191.35	2309	39.249
ENSDART00000136390.2	3136	2927.35	225.055	2.86373
ENSDART00000187010.1	1944	1735.35	188.945	4.05568
ENSDART00000075157.5	1741	1532.35	260	6.32022
ENSDART00000149149.3	3350	3141.35	2478.8	29.3929
ENSDART00000149406.2	493	285.975	57.0742	7.4341
ENSDART00000110652.4	5477	5268.35	21.1234	0.149351
ENSDART00000167236.2	3524	3315.35	0.683838	0.00768317
ENSDART00000160459.2	716	507.398	52.8131	3.87712
ENSDART00000165574.2	3324	3115.35	0	0
ENSDART00000171888.2	3150	2941.35	0	0
ENSDART00000081385.5	1061	852.348	0	0
ENSDART00000091241.7	6267	6058.35	2829.17	17.3949
ENSDART00000148884.3	3100	2891.35	58.2194	0.750039
ENSDART00000155973.2	855	646.376	0	0
ENSDART00000156638.3	864	655.376	16.1093	0.915595
ENSDART00000188256.1	1550	1341.35	2478.34	68.8233
ENSDART00000147476.2	1029	820.348	0	0
ENSDART00000049885.9	5088	4879.35	43.2758	0.330369
ENSDART00000173729.2	945	736.348	87.9938	4.45128
ENSDART00000183245.1	3284	3075.35	38.7242	0.469034
ENSDART00000008013.6	992	783.348	535.074	25.4434
ENSDART00000012717.8	2752	2543.35	2647.02	38.7676
ENSDART00000030547.8	2364	2155.35	1669.28	28.8489
ENSDART00000099165.4	624	415.485	64.7162	5.80195
ENSDART00000133126.3	541	333.284	16.2002	1.8106
ENSDART00000020936.7	1592	1383.35	567.8	15.289
ENSDART00000039865.5	1481	1272.35	536	15.6919
ENSDART00000138719.3	2292	2083.35	21.4955	0.384328
ENSDART00000102416.5	2309	2100.35	0.00105416	1.86952e-05
ENSDART00000131182.3	1180	971.348	0	0
ENSDART00000099703.5	1841	1632.35	13	0.296652
ENSDART00000054235.7	2192	1983.35	2761.27	51.8593
ENSDART00000165971.2	2161	1952.35	9774.65	186.492
ENSDART00000166702.2	546	338.23	0	0
ENSDART00000162553.2	5341	5132.35	568.954	4.12931
ENSDART00000178646.2	5210	5001.35	2683.98	19.9898
ENSDART00000052439.7	3103	2894.35	8	0.102957
ENSDART00000156623.2	551	343.161	0	0
ENSDART00000097316.5	6041	5832.35	0	0
ENSDART00000152551.2	819	610.376	0	0
ENSDART00000152186.3	6985	6776.35	65.9734	0.362652
ENSDART00000114973.4	1638	1429.35	583	15.1931
ENSDART00000142060.2	269	86.4432	122.8	52.9156
ENSDART00000137451.2	862	653.376	3872.46	220.77
ENSDART00000142811.2	377	175.905	1780.12	376.952
ENSDART00000047159.7	1237	1028.35	27313.6	989.363
ENSDART00000131955.4	3185	2976.35	0	0
ENSDART00000123103.4	3978	3769.35	76	0.751041
ENSDART00000097455.6	1482	1273.35	0	0
ENSDART00000178720.2	4095	3886.35	434.751	4.16693
ENSDART00000139176.3	884	675.376	1159.34	63.9414
ENSDART00000145520.2	274	90.1096	7.51943	3.10835
ENSDART00000023833.6	2112	1903.35	11647.1	227.938
ENSDART00000135580.2	839	630.376	0	0
ENSDART00000075017.6	2016	1807.35	902	18.5901
ENSDART00000134135.3	2143	1934.35	5	0.0962835
ENSDART00000163206.2	818	609.376	15.2526	0.932341
ENSDART00000166811.2	279	93.8668	0	0
ENSDART00000164566.2	3199	2990.35	116.896	1.45611
ENSDART00000158632.2	1147	938.348	53.5908	2.12737
ENSDART00000099988.5	4913	4704.35	3109.56	24.6216
ENSDART00000180260.1	1825	1616.35	292.591	6.74283
ENSDART00000193436.1	2006	1797.35	43.9214	0.910249
ENSDART00000098361.5	818	609.376	0	0
ENSDART00000156766.2	7057	6848.35	4546.61	24.7297
ENSDART00000136440.3	6160	5951.35	30.1124	0.188472
ENSDART00000102496.5	2150	1941.35	61.2303	1.17484
ENSDART00000168399.2	2540	2331.35	1	0.0159775
ENSDART00000139474.2	1029	820.348	0	0
ENSDART00000190489.1	1062	853.348	0	0
ENSDART00000173919.2	4489	4280.35	586.836	5.10686
ENSDART00000173829.2	962	753.348	190.954	9.44167
ENSDART00000173987.2	544	336.23	0	0
ENSDART00000173583.2	592	383.71	15.5505	1.50958
ENSDART00000141720.2	1707	1498.35	0	0
ENSDART00000055408.6	4063	3854.35	31.3657	0.303124
ENSDART00000110424.4	3128	2919.35	0	0
ENSDART00000149119.2	330	134.952	16.2527	4.48602
ENSDART00000024729.9	2554	2345.35	24912.6	395.666
ENSDART00000149603.3	660	451.434	0	0
ENSDART00000148392.2	2033	1824.35	34954.5	713.695
ENSDART00000149449.2	747	538.376	228.378	15.801
ENSDART00000149264.2	539	331.364	7793.19	876.046
ENSDART00000155725.2	667	458.398	44.8719	3.64626
ENSDART00000156808.2	750	541.376	70	4.81632
ENSDART00000147288.3	1286	1077.35	342.191	11.8312
ENSDART00000136678.2	691	482.398	14.3119	1.10512
ENSDART00000139210.2	364	164.275	12.7275	2.88595
ENSDART00000025428.7	3607	3398.35	2456.71	26.9279
ENSDART00000149099.2	638	429.434	18.3756	1.5939
ENSDART00000127239.3	1492	1283.35	32	0.928799
ENSDART00000029347.8	1263	1054.35	1396.18	49.3259
ENSDART00000148624.2	744	535.376	33.5008	2.33084
ENSDART00000179939.1	3041	2832.35	498.885	6.561
ENSDART00000143089.2	826	617.376	74.2589	4.48038
ENSDART00000028617.8	1265	1056.35	999.741	35.2531
ENSDART00000088141.5	1647	1438.35	171	4.42842
ENSDART00000136403.2	1032	823.348	0	0
ENSDART00000134151.2	4835	4626.35	0	0
ENSDART00000041564.7	7710	7501.35	63.8385	0.317
ENSDART00000138559.3	501	293.812	181.712	23.0372
ENSDART00000132033.2	516	308.557	836.321	100.961
ENSDART00000039969.6	3782	3573.35	8521.41	88.8285
ENSDART00000170453.3	2815	2606.35	7787.56	111.298
ENSDART00000170944.2	824	615.376	66.9004	4.04953
ENSDART00000171297.2	767	558.376	78.4176	5.23122
ENSDART00000172087.2	813	604.376	62.98	3.88161
ENSDART00000166750.2	931	722.348	1335.38	68.8611
ENSDART00000174570.2	835	626.376	12.3248	0.732925
ENSDART00000037986.8	1701	1492.35	377.444	9.42104
ENSDART00000149891.2	514	306.594	0	0
ENSDART00000166007.2	1627	1418.35	327.556	8.60239
ENSDART00000149062.2	2240	2031.35	465.574	8.5373
ENSDART00000186404.1	1695	1486.35	1482.89	37.1625
ENSDART00000168559.2	3069	2860.35	551.894	7.18709
ENSDART00000171697.2	655	446.434	295.112	24.6233
ENSDART00000161089.3	4070	3861.35	1029.95	9.93559
ENSDART00000143579.2	1029	820.348	0	0
ENSDART00000193447.1	1086	877.348	0	0
ENSDART00000163777.2	764	555.376	134.088	8.99328
ENSDART00000165956.2	561	353.063	23.9531	2.52712
ENSDART00000162057.2	929	720.348	0	0
ENSDART00000166893.2	1611	1402.35	1285.69	34.1504
ENSDART00000132950.2	2508	2299.35	318.127	5.15362
ENSDART00000183329.1	3143	2934.35	428.884	5.44434
ENSDART00000188421.1	2000	1791.35	0	0
ENSDART00000160497.2	1445	1236.35	2800	84.3594
ENSDART00000163540.2	466	259.772	0	0
ENSDART00000167140.2	1476	1267.35	0	0
ENSDART00000171269.3	5346	5137.35	337.584	2.4477
ENSDART00000136154.2	3007	2798.35	12.2768	0.163418
ENSDART00000186241.1	4011	3802.35	22.7232	0.222605
ENSDART00000109040.4	4095	3886.35	0	0
ENSDART00000144677.2	718	509.398	0	0
ENSDART00000179540.2	4017	3808.35	811.98	7.94192
ENSDART00000162079.2	2352	2143.35	0	0
ENSDART00000171118.2	1702	1493.35	0	0
ENSDART00000152292.2	2584	2375.35	24	0.376357
ENSDART00000185434.1	1761	1552.35	0	0
ENSDART00000159870.2	939	730.348	128.424	6.54989
ENSDART00000115011.4	6077	5868.35	0	0
ENSDART00000189460.1	8115	7906.35	372.779	1.75627
ENSDART00000183125.1	7951	7742.35	369.371	1.77708
ENSDART00000188856.1	8065	7856.35	1616.74	7.66542
ENSDART00000132898.3	612	403.551	0	0
ENSDART00000112436.5	1344	1135.35	0	0
ENSDART00000135939.2	1032	823.348	0	0
ENSDART00000184280.1	1062	853.348	0	0
ENSDART00000140239.2	919	710.348	90.6562	4.75382
ENSDART00000135666.2	634	425.452	91.8489	8.04156
ENSDART00000079928.6	3115	2906.35	1080.22	13.8447
